year_id,age_group_id,age_group_name,sex_id,sex,agg_cause,mean_all,lower_all,upper_all,mean_pub,lower_pub,upper_pub,mean_pri,lower_pri,upper_pri,mean_oop,lower_oop,upper_oop
2015,15,50 to 54,2,Female,Skin and other sense organ disorders,259603696.4,235684379.9,282362921.7,76997777.16,47832399.44,112798664.8,172074422.6,125732339.6,204922976.9,10531496.67,7488349.384,13955110.09
2015,16,55 to 59,1,Male,Skin and other sense organ disorders,216416538.4,196378032.5,233450556.4,71134601.34,40582312.27,104785476.1,137687181,97706631.95,173627981.2,7594756.206,5194763.702,10576923.51
2015,16,55 to 59,2,Female,Skin and other sense organ disorders,234636710.6,213844788.1,254155194.7,77111301.04,44576613.38,111989563.8,148816154.8,107399685.6,185544726.2,8709254.733,5870189.124,12366815.69
2015,17,60 to 64,1,Male,Skin and other sense organ disorders,181275642.5,163443252.6,194967624.8,69271853.2,38807200.26,101116386.3,106223219,71348392.58,141495271.2,5780570.111,3404060.832,9262006.73
2015,17,60 to 64,2,Female,Skin and other sense organ disorders,201534275.7,184433724.1,218026651.4,75927593.18,42800473.05,110069394.5,118733916,84091208.46,155995353.6,6872766.525,3955468.091,11077886.79
2015,18,65 to 69,1,Male,Skin and other sense organ disorders,147868201.6,131433074,160636391.4,133241140.4,118976038.5,145652454,12723834.74,7747350.237,18277855.19,1903226.379,1342567.807,2701111.604
2015,18,65 to 69,2,Female,Skin and other sense organ disorders,174070691.4,157510568.9,191015275.6,156911777.7,139826491.7,171617223.3,14900625.29,8949772.829,21902232.92,2258288.297,1577361.45,3259707.06
2015,19,70 to 74,1,Male,Skin and other sense organ disorders,116973883.9,104314455.8,127091979.5,105787164.8,93756245.52,115329143.4,9779993.566,6050667.551,13528349.18,1406725.491,935497.1096,1884035.107
2015,19,70 to 74,2,Female,Skin and other sense organ disorders,147672646.6,133245048.1,162039638.3,133609629.5,118523557.5,145395071.8,12279598.08,7579764.259,16977999.19,1783419.103,1198592.329,2401760.644
2015,20,75 to 79,1,Male,Skin and other sense organ disorders,94605420.89,84829439.59,102172616.6,85760367.8,75980257.42,92210930.2,7755783.926,4812678.841,10726651.64,1089269.118,746075.5784,1474369.882
2015,20,75 to 79,2,Female,Skin and other sense organ disorders,128003134.8,115054136.6,140038585.5,116083528.3,102434410.8,126339862.9,10442591.99,6493710.58,14426884.9,1477014.576,1023715.252,2009729.87
2015,30,80 to 84,1,Male,Skin and other sense organ disorders,79810408.37,71564585.59,86215287.45,72471837.49,63841831.73,78190147.64,6445900.012,3988066.271,8938987.678,892670.8904,624864.2989,1228672.773
2015,30,80 to 84,2,Female,Skin and other sense organ disorders,114623918,101679973.4,124682916.6,104128567.3,91082501.79,113757391.8,9211452.755,5763854.066,12629830.31,1283898.016,906101.1799,1761372.352
2015,160,85 plus,1,Male,Skin and other sense organ disorders,76497789.71,65985839.03,88429968.98,69486555.35,59020272.52,81846980.33,6171869.774,3917963.006,8719682.485,839364.5511,553170.3048,1180213.971
2015,160,85 plus,2,Female,Skin and other sense organ disorders,149790665.7,132267229,167835655.9,136061804.9,119005791.4,153439559.9,12085862.93,7758671.439,17092696.52,1642997.842,1099217.606,2343070.082
2016,28,<1 year,1,Male,Skin and other sense organ disorders,48262655.4,41927221.08,52811353.85,39110376.93,28744725.47,46638853.6,8628050.46,3107586.907,17727886.23,524228.0042,266724.4157,960190.1405
2016,28,<1 year,2,Female,Skin and other sense organ disorders,43580950.65,37001946.75,52243461.08,35416207.07,24181401.82,46825327.3,7695046.942,2741015.716,15565155.85,469696.6476,236455.5353,834178.6641
2016,5,1 to 4,1,Male,Skin and other sense organ disorders,120839560.1,105293854.8,134310295.6,96708213.15,70358578.68,114670098.7,22708948.37,8362653.315,44564815.27,1422398.607,755492.5326,2518351.234
2016,5,1 to 4,2,Female,Skin and other sense organ disorders,108862372.6,96641658.12,121006918.6,87110275.61,66292325.66,101835497.9,20470003.95,7789377.752,40533761.15,1282093.015,667863.8933,2275163.514
2016,6,5 to 9,1,Male,Skin and other sense organ disorders,90635142.8,79639356.23,100017856.5,68547639.65,49765085.46,80361301.95,20617451.03,10000783.88,38511925.95,1470052.127,821143.2103,2332784.902
2016,6,5 to 9,2,Female,Skin and other sense organ disorders,85474007.09,75987310.84,94247604.08,64770892.75,47536769.84,76118668.46,19317363,9480718.148,36102446.97,1385751.325,773093.478,2191718.345
2016,7,10 to 14,1,Male,Skin and other sense organ disorders,90991019.93,80199961.9,100089774.3,60355931.6,39546033.53,72484219.69,28451113.04,16771807.78,47480590.58,2183975.334,1328169.381,3277637.656
2016,7,10 to 14,2,Female,Skin and other sense organ disorders,98049058.98,88130923.51,108140686,65361712.83,43706368.92,78764684.82,30337843.32,18137136.35,50860898.91,2349502.91,1428923.598,3491532.807
2016,8,15 to 19,1,Male,Skin and other sense organ disorders,120595591,106275457.9,132887864,65387666.8,39972081.23,81318911.17,51182311.88,35025187.92,74279060.22,4025612.343,2730401.509,5531097.856
2016,8,15 to 19,2,Female,Skin and other sense organ disorders,146770946.9,132091764.2,162025139.1,80614647.31,50983897.5,99527343.89,61270871.55,42479387.95,90075011.16,4885428.121,3299417.381,6764674.899
2016,9,20 to 24,1,Male,Skin and other sense organ disorders,173974836.6,153488599.1,193276058.5,74797962.32,46608975.79,97044179.51,91931439.41,67298541.46,122617574,7245435.005,5033193.907,10285652.56
2016,9,20 to 24,2,Female,Skin and other sense organ disorders,215987169.6,194427522.3,239300204.3,96328057.51,63940325.4,122270218.8,110708141.9,79465740.26,147579992.4,8950970.489,6237755.257,12282509.22
2016,10,25 to 29,1,Male,Skin and other sense organ disorders,221406936.8,197842826.1,245390172.7,77996488.44,50187254.29,106150889.7,133065699.1,101237766.1,168139061.7,10344749.45,6544668.877,15163182.01
2016,10,25 to 29,2,Female,Skin and other sense organ disorders,268182991.3,241985236.6,295439091.9,100230369.1,69863910.06,132160303.4,155444392.9,114625350.6,197425329.9,12508229.53,7817606.911,17662094.6
2016,11,30 to 34,1,Male,Skin and other sense organ disorders,229529740.3,202808747.7,254801516.5,71040220.05,44127300.55,98749712.99,147384343.4,113610838.7,184330031.4,11105176.68,6478453.484,16483554.04
2016,11,30 to 34,2,Female,Skin and other sense organ disorders,277433217.9,251198655.2,306501164.4,90175176.98,58405370.81,122116056.1,173783263.3,131523146.6,216219025.8,13474777.73,8108099.067,19416732.11
2016,12,35 to 39,1,Male,Skin and other sense organ disorders,225449031.3,201248883,249683618.3,64823485.21,38876309.97,93020127.3,149945493.9,116295109,185970913.2,10680052.08,6850108.51,15604420.82
2016,12,35 to 39,2,Female,Skin and other sense organ disorders,271265687.2,246716681.4,299703176.3,80360346.12,50540123.51,112051652.2,177968901.3,135268386.5,219957875.4,12936439.96,8363480.943,18466126.88
2016,13,40 to 44,1,Male,Skin and other sense organ disorders,224282707.4,199922371.9,246968351.9,62359643.25,38457643.03,90987394.48,151963021.4,116864209.1,186858760.9,9960042.54,6725425.866,14234148.92
2016,13,40 to 44,2,Female,Skin and other sense organ disorders,263202409.4,238158781.4,291017093.5,74664467.13,46881700.47,106514185.8,176740873.5,131630807.6,216038194.5,11797068.89,7713110.107,16850054.95
2016,14,45 to 49,1,Male,Skin and other sense organ disorders,245280030.8,220120260.5,269350079.7,68373427.73,41089286.71,101883050,167054351.3,124162775.7,201611312.8,9852251.826,6725140.575,13601912.64
2016,14,45 to 49,2,Female,Skin and other sense organ disorders,275851989.2,250333283.4,302533393.5,78551032.55,48793675.71,115077801.3,186013165.2,134510929.6,223831756.9,11287791.59,7400047.368,15482896.04
2016,15,50 to 54,1,Male,Skin and other sense organ disorders,254168990.3,228877504.9,277875361.1,75003148.84,46928271.68,111781175.6,170077070.4,123421475,206761439.1,9088771.284,6391420.138,12286727.56
2016,15,50 to 54,2,Female,Skin and other sense organ disorders,275476886.3,250196941.6,301044535.6,82678585.63,52844126.18,121776309.4,182598463.6,128007663.7,220248749.2,10199837.05,6974469.733,13949924.19
2016,16,55 to 59,1,Male,Skin and other sense organ disorders,238819798.4,214956458.5,259762244.1,78912040.91,45266811.82,116264570.1,152261352.5,104072173,194195786,7646405.204,5201379.788,10869327.63
2016,16,55 to 59,2,Female,Skin and other sense organ disorders,255777199.2,233490112.9,278551714.1,84915802.14,50164126.49,124061816.8,162190146.9,111686132.9,205614233.3,8671250.103,5731675.124,12715458.06
2016,17,60 to 64,1,Male,Skin and other sense organ disorders,201689189.9,180362340.3,218530199.6,77258710.88,41405926.18,112496877.1,118551933.9,76784126.38,160310469,5878545.133,3487139.201,9426769.477
2016,17,60 to 64,2,Female,Skin and other sense organ disorders,221048225.6,201041289.5,241765920.4,83750280.27,46594377.99,120570320,130389634.5,88537174.65,175101511.8,6908310.953,3994258.103,11298902.76
2016,18,65 to 69,1,Male,Skin and other sense organ disorders,159655772.2,140473410.1,175271961.2,142939099.5,126323364,157721704,14575373.04,8531190.091,21194602.67,2141299.737,1473124.616,3036384.593
2016,18,65 to 69,2,Female,Skin and other sense organ disorders,185865207.1,167266965.5,205007967.2,166566898.4,147302887.2,183356189.4,16784770.88,9559870.163,24946166.01,2513538.105,1724626.315,3630172.314
2016,19,70 to 74,1,Male,Skin and other sense organ disorders,124033004.8,109644143.9,135688450.1,111490471.3,98262827.68,121575008.9,10987732,6432073.846,15545795.74,1554801.506,952371.7623,2093627.967
2016,19,70 to 74,2,Female,Skin and other sense organ disorders,154565518.4,138794044.4,170801584.1,139043355.6,122549471,153328356,13576860.35,7917652.221,19447017.73,1945302.579,1193684.053,2642444.299
2016,20,75 to 79,1,Male,Skin and other sense organ disorders,99882589.48,89104151.25,108188960.9,90014875.42,79126354.41,97198752.45,8669220.386,5104793.222,12383775.19,1198493.69,763341.6984,1633892.01
2016,20,75 to 79,2,Female,Skin and other sense organ disorders,133469596.3,119628945.4,146807964.5,120370034.5,105626345.4,131993933.6,11494406.58,6772040.17,16341430.19,1605155.188,1027456.333,2212927.344
2016,30,80 to 84,1,Male,Skin and other sense organ disorders,83323711.38,74493570.38,90628591.97,75235450.37,66118847.56,81444862.6,7117398.644,4138099.601,10135333.5,970862.3241,661828.1513,1345615.916
2016,30,80 to 84,2,Female,Skin and other sense organ disorders,117879570.9,104698995.9,129196187.3,106518715.1,92405639.84,117343018.7,9984948.348,5863705.257,14097422.02,1375907.364,939170.558,1914112.389
2016,160,85 plus,1,Male,Skin and other sense organ disorders,79998465.68,69051740.56,92309998.66,72239544.41,61519996.12,84843446.83,6843868.941,4092102.456,9785450.983,915052.3014,598521.7711,1292113.646
2016,160,85 plus,2,Female,Skin and other sense organ disorders,153797425.8,135616986.4,173047450.4,138928906.3,121488843.3,157738642.8,13111241.56,7940956.794,19042598.46,1757278.002,1116147.747,2509763.911
2006,28,<1 year,1,Male,Digestive diseases,1766594.341,629776.9062,4969750.424,1059879.507,213427.6874,3725793.838,636784.3844,238999.7574,1747517.377,69930.45041,22081.83024,214264.8796
2006,28,<1 year,2,Female,Digestive diseases,724558.0648,508051.6931,1012031.731,373489.7573,182289.1899,623864.5835,319086.41,167220.3991,495679.494,31981.8973,16235.54775,55370.46376
2006,5,1 to 4,1,Male,Digestive diseases,170427855.6,112139674.6,222390490.9,88729207.47,50750713.72,172871702.2,73620265.86,23482330.48,109463978,8078382.331,2885858.375,12829813.14
2006,5,1 to 4,2,Female,Digestive diseases,141824740,117574534.2,179956546,75108766.54,43113367.12,148508378.6,60142001.06,21647897.75,84499715.65,6573972.329,2930645.505,10017343.54
2006,6,5 to 9,1,Male,Digestive diseases,105397338.2,77830663.96,126038957.1,54097954.16,36821194.88,80802040.2,46585008.3,27506310.59,62740857.83,4714375.667,2811870.535,6585229.114
2006,6,5 to 9,2,Female,Digestive diseases,124433716.9,101485474,143366049.9,64138537.33,43363362.26,100328122.8,54688351.68,33497860.1,69200999.71,5606827.889,3731807.143,7420254.934
2006,7,10 to 14,1,Male,Digestive diseases,213312042.5,178214071.8,252044768.6,99656522.14,59160838.12,157758425.7,104304926.8,64123257.31,139687115.2,9350593.552,6057917.181,13439951.59
2006,7,10 to 14,2,Female,Digestive diseases,258375812.7,181820377.4,309877930.8,121375840.3,75842274.84,192361027.3,125444686.7,74315690.51,164733853.5,11555285.83,7726430.08,15712321.57
2006,8,15 to 19,1,Male,Digestive diseases,286038136.4,242798008.8,334965644.3,112466182.9,72661943.16,176169540.9,159820352.3,117394539.1,200953054.9,13751601.35,10035003.58,18493400.26
2006,8,15 to 19,2,Female,Digestive diseases,438527235.7,272838398.7,508851973.9,176649523.9,107848169.6,261759953.9,240427309.3,134210686.8,305054121.3,21450402.73,13359677.54,28934128.15
2006,9,20 to 24,1,Male,Digestive diseases,325322494.1,284822982.8,373366112.8,115156552.2,75151351.89,174113803.9,193097313.3,154815168.1,232780278.9,17068628.63,13168256.52,21773304.1
2006,9,20 to 24,2,Female,Digestive diseases,593737029.8,402115682,674227042.5,215029617.3,136489490.6,304034546.6,346979573.2,208160645.4,423807932.4,31727839.24,22032962.24,40030090.77
2006,10,25 to 29,1,Male,Digestive diseases,364274354.8,321551346.2,423226200.7,121359428.2,83113256.41,173639109.7,222633193.4,181290076,261990228.4,20281733.23,15965552.1,26039568.92
2006,10,25 to 29,2,Female,Digestive diseases,647835174.9,494550766.3,721987549.4,210299535.3,144926223.9,291290899.5,401618029.6,283368678.2,471371273.6,35917610.43,27940748.09,44217079.01
2006,11,30 to 34,1,Male,Digestive diseases,322991932.5,260506039.2,359551274.5,100001971.8,70494369.09,134518974.4,204413361.4,152238126.7,238172711.6,18576599.39,14844251.56,22776114.96
2006,11,30 to 34,2,Female,Digestive diseases,547537415.4,455817512.7,603880894.1,162314537.7,112681307.8,226213212.3,354520856.3,280911279.1,404936414.6,30702021.83,24240312.32,37757357.96
2006,12,35 to 39,1,Male,Digestive diseases,313019676.4,244481298.6,372519840.6,91733652.79,66900803.46,126064959,203076870.7,149709607.1,251129906.7,18209153.04,14152374,23014904.84
2006,12,35 to 39,2,Female,Digestive diseases,496510456.6,406910050.9,560189968.9,140348892,98418553.29,200275690.6,328090889.7,259734632.8,379402746.3,28070675.1,21298751.6,34779471.86
2006,13,40 to 44,1,Male,Digestive diseases,316354999.9,248035620.1,384573732.7,91727929.63,65916179.88,126755444,206261932.7,154764558.3,257102300.2,18365137.53,14206866.04,23396869.9
2006,13,40 to 44,2,Female,Digestive diseases,455416731.5,379217066.8,538149006.8,128994814.3,93081818.15,183383115.6,300682193.3,242732427.8,366000068.7,25739723.7,19651278.32,32080667.05
2006,14,45 to 49,1,Male,Digestive diseases,314563589.6,258594403,365739279.1,94311260.47,68111889.61,123930630.7,202186271.7,159616519.9,240775779.7,18066057.48,13727730.23,22751948.69
2006,14,45 to 49,2,Female,Digestive diseases,432570613.3,368415312.2,510618385.1,126244621.9,93111085.29,173855394.8,282270495.7,233635643.2,338328080.5,24055495.96,18987514.78,29364601.9
2006,15,50 to 54,1,Male,Digestive diseases,271594615.1,235361952.7,301608247.3,85537142.97,65514950.06,110849041.2,170851234.4,149493002.7,191236736.5,15206237.61,12111076.05,18893605.35
2006,15,50 to 54,2,Female,Digestive diseases,383192814,336040940.5,444372841.6,117744582.4,88438188.27,155476096.2,244615954.6,205989642.4,284919394.4,20832277.26,17000699.68,25052272.57
2006,16,55 to 59,1,Male,Digestive diseases,225411683.3,204065080.3,246713930.7,75877395.01,58207952.07,97536275.31,137334307,121166157.5,154872113.3,12199981.27,10070382.12,15623535.09
2006,16,55 to 59,2,Female,Digestive diseases,337585844.9,301096708.4,384727355.6,111326565,82121197.76,143986160.2,208355626.6,175056965.7,244970463.6,17903653.56,14698097.98,21680970.46
2006,17,60 to 64,1,Male,Digestive diseases,182969568,166410697.9,200446992.8,66799818.87,47724003.51,89035285.85,106765772.8,90955910.29,123452731.2,9403976.541,7508510.347,12292661.17
2006,17,60 to 64,2,Female,Digestive diseases,282888037.3,251125813.9,315182123,103119431,71191341.21,138406694.8,165356615.4,135254761.8,199588371,14411990.83,11486405.78,18282441.56
2006,18,65 to 69,1,Male,Digestive diseases,218553191.9,201209415.8,234684022.7,201776152,184154363,217776097.7,14640951.08,10892581.96,20476715.8,2136088.808,1452646.111,3033054.293
2006,18,65 to 69,2,Female,Digestive diseases,340199017.6,309608168.9,369944007.5,313544420.9,282835124.4,343334753.2,23230557.59,17076599.09,32428762.65,3424039.048,2424617.915,5055326.08
2006,19,70 to 74,1,Male,Digestive diseases,199999793.2,181020938.3,217441156,186011004.6,167297443.4,203373387.7,12191036.52,9628965.448,16193674.82,1797752.118,1290581.907,2355839.341
2006,19,70 to 74,2,Female,Digestive diseases,311684617.7,288569641,334895265.2,289443858,265578286.2,312235639,19356159.73,14982397.99,26104111.59,2884599.845,2146478.491,3915159.72
2006,20,75 to 79,1,Male,Digestive diseases,179456802.5,157599620.7,200515809.6,167627719.7,146599276,187239438.7,10294125.92,8097001.91,13903806.02,1534956.977,1146645.856,2015878.598
2006,20,75 to 79,2,Female,Digestive diseases,289231546.8,266655853.3,311379612.1,269558536.5,245153979.2,291321348.5,17116427.98,13096267,23018590.96,2556582.539,1870701.306,3518958.074
2006,30,80 to 84,1,Male,Digestive diseases,149106111.9,126730064.4,167478309.2,139568454.1,118339995,155886712.7,8303779.824,6317401.635,11094140.2,1233877.87,897217.8277,1675104.139
2006,30,80 to 84,2,Female,Digestive diseases,264385172.5,236179734.1,290258787,246827845.4,220341787,271490907.9,15298824.98,11236737.89,24024996.91,2258501.967,1582533.557,3254383.356
2006,160,85 plus,1,Male,Digestive diseases,119782237.1,102196108.4,136053873.6,111872539,95621680.52,127154417.1,6933840.415,5100016.83,9093887.657,975857.6298,584183.8732,1338444.709
2006,160,85 plus,2,Female,Digestive diseases,290759725.4,240107275.5,334809676.4,271685076.9,225472204.6,312132888.3,16596124.7,11559092.45,22250598.45,2478523.795,1554575.744,4023355.327
2007,28,<1 year,1,Male,Digestive diseases,1841548.446,672914.09,5158698.409,1087910.717,225911.014,3719223.492,679045.1405,254826.8171,1810283.151,74592.59093,23150.01809,233433.8532
2007,28,<1 year,2,Female,Digestive diseases,774255.2266,554071.8824,1031096.494,393191.7234,196079.0869,650812.9321,346335.354,178628.9929,521674.0571,34728.14938,18230.95476,59231.37325
2007,5,1 to 4,1,Male,Digestive diseases,172803689.3,114069105.1,219032338.8,88312266.8,50756875.97,168720546.8,76170573.7,24816168.59,111427317.7,8320848.742,3017186.877,12840794.46
2007,5,1 to 4,2,Female,Digestive diseases,141471943.2,120768292.1,174575287.1,73747302.4,43305769.87,143740095.3,61074775.23,22826803.91,85598953.94,6649865.566,2948137.54,9891985.315
2007,6,5 to 9,1,Male,Digestive diseases,109308563.2,81606323.78,128177763.7,55399600.53,38280577.14,81867795.46,48975518.95,29151019.07,65790268.85,4933443.66,2974295.394,6798311.444
2007,6,5 to 9,2,Female,Digestive diseases,124425136.5,101977491,140329365.4,63301520.12,43758218.83,97864277.34,55457969.16,34624227.43,69862946.33,5665647.223,3830568.43,7397821.955
2007,7,10 to 14,1,Male,Digestive diseases,219285460.4,186927477.4,256360123.4,100682503.2,60181161.46,158847199.9,108863812.1,66018055.93,145364326.2,9739145.334,6350071.147,13984629.31
2007,7,10 to 14,2,Female,Digestive diseases,255284460.7,180271826.8,296868092,117797397.6,74530130.49,186425768,125909537.8,74970721.3,163107413.3,11577525.52,7697074.777,15790972.29
2007,8,15 to 19,1,Male,Digestive diseases,311321227.5,268932445.9,358644072.1,119820722.7,76118320.62,187316857,176390856.9,129158607.2,219441956.5,15109647.95,11053567.52,20292463.19
2007,8,15 to 19,2,Female,Digestive diseases,454146551.7,283002990.3,518865062.5,179046046.7,110569694.1,267301277.9,252666317.6,140443383.8,315367547.4,22434187.31,13965785.47,29925580.3
2007,9,20 to 24,1,Male,Digestive diseases,346786077.1,305827705.8,393551629.3,119968967.2,77695714.42,180669875.1,208494671.2,166221653.1,250331176.4,18322438.61,14073348.82,23365532.4
2007,9,20 to 24,2,Female,Digestive diseases,607939734.1,417143824.1,682302263.4,215588747.7,139104510.6,305063578.9,359637365.1,218995771.7,434299257.1,32713621.98,22716521.65,41177188.48
2007,10,25 to 29,1,Male,Digestive diseases,399650059.5,358549389.3,462407948.6,129809343.6,89990827.25,188135876.9,247520745.4,201494429.4,290457151.7,22319970.86,17553184.15,28859641.69
2007,10,25 to 29,2,Female,Digestive diseases,690513767.8,529645972.6,764307321.7,219144072.1,153800411.7,304209938.1,432933754.5,306998604.8,507853222.2,38435941.06,30092643.27,47286230.89
2007,11,30 to 34,1,Male,Digestive diseases,342290469.5,273932848.6,377484874.2,103189471.9,73670367.39,138046583.2,219432643.9,164108066.6,256585712.3,19668353.92,15771151.22,24315885.77
2007,11,30 to 34,2,Female,Digestive diseases,568099377.2,466414717.7,618482857.9,164448314.8,114583182.5,227332181.3,371716018.1,293846010,422212364.9,31935044.59,25217952.77,39463880.42
2007,12,35 to 39,1,Male,Digestive diseases,337402674.5,263973022.4,398330448.9,96865336.79,71566536.55,130865070.9,220972230.3,163483413.9,272706150.6,19565107.33,15248699.51,24792637.61
2007,12,35 to 39,2,Female,Digestive diseases,535686954,442995595.4,597632490,147991707.5,104953837.7,208576590.1,357420233.7,283810321.7,409874193.2,30275012.66,22848245.19,37674158.39
2007,13,40 to 44,1,Male,Digestive diseases,333132217.7,263089101.3,400508088.2,94980821.96,68666082.48,128179164.1,218884985.6,164268966.7,271403120.9,19266410.1,14887397.55,24364414.33
2007,13,40 to 44,2,Female,Digestive diseases,484222398.7,405478293.7,567252887.7,134688675.8,98286993.09,190433304.4,322175147.7,261172206.8,390851527.9,27358575.44,20936738.51,34039953.1
2007,14,45 to 49,1,Male,Digestive diseases,335407744.1,279256554.3,384333914.8,99506400.65,72500206.86,129612087.8,216720934.5,173801738.6,254761470.3,19180408.71,14545381.74,23765267.02
2007,14,45 to 49,2,Female,Digestive diseases,469896713.1,401936853.1,550504814.7,135063534.9,99932526.29,185127009.7,308731644,256469998.4,369738188.8,26101534.15,20563447.9,32124150.96
2007,15,50 to 54,1,Male,Digestive diseases,291384065.1,255404768.7,318137145.1,91240443.84,70300488.84,116432545.7,183896709.1,162936021,204768418.1,16246912.23,13140441.23,19916796.89
2007,15,50 to 54,2,Female,Digestive diseases,417747674.3,366859170.8,479003520.1,126652032.7,95911057.95,164772336.1,268413613.5,226792569.4,311282839.5,22682027.99,18499199.37,27447146.76
2007,16,55 to 59,1,Male,Digestive diseases,240523717.6,218530178,261087057.5,80433977.12,62283296.38,101156230.1,147144582.5,130383848.1,165413418.1,12945158,10750552.44,16167509.1
2007,16,55 to 59,2,Female,Digestive diseases,359894987.1,322872566.1,405213774.3,117301159.4,86928728.5,150533614.7,223524969.7,190022655,262141106.2,19068857.89,15588202.76,23197356.94
2007,17,60 to 64,1,Male,Digestive diseases,200749415.6,183924329,217894069.7,72888527.59,52932237.45,96325191.11,117559359.8,100764932.2,136535937.1,10301528.22,8281134.904,13478109.23
2007,17,60 to 64,2,Female,Digestive diseases,305822456.9,273801980.5,338597555.3,110085823,76532954.87,148178245.6,180135955.2,148959804.4,218050775.7,15600678.66,12452333.29,19860189.69
2007,18,65 to 69,1,Male,Digestive diseases,225673849.1,207021325,240465762.4,207918425.2,190820525,222001449.1,15505072.96,11452123.21,21882615.28,2250350.892,1562539.549,3108720.864
2007,18,65 to 69,2,Female,Digestive diseases,348197908.6,320008430.8,375229221.9,320220113.7,290530257.7,348249709.4,24418445.32,18126933.52,33967542.5,3559349.711,2592055.027,4939519.644
2007,19,70 to 74,1,Male,Digestive diseases,202661287.7,183412767.4,217703716.5,188066736.4,170342406.3,202366466.4,12703054.43,10061214.45,16538342.46,1891496.782,1363072.354,2445981.191
2007,19,70 to 74,2,Female,Digestive diseases,318508550.1,297844366.6,338054808.5,295149166.2,272811739.2,314868399.8,20304476.68,15927917.69,26108398.86,3054907.369,2306868.564,4100588.209
2007,20,75 to 79,1,Male,Digestive diseases,180770353.8,160743944.4,198134357.4,168522933.7,149398679.9,185136303.6,10638012.59,8455317.262,14009102.35,1609407.56,1201055.72,2100467.997
2007,20,75 to 79,2,Female,Digestive diseases,298196458.4,275289514.2,316933678.9,277549640.6,255390503.1,296129203.9,17903465.59,14083323.14,22959939.52,2743351.798,2044925.633,3741524.577
2007,30,80 to 84,1,Male,Digestive diseases,152249369.9,128673673,167853849.3,142212830.2,119740033.2,156748551.1,8724134.346,6762801.651,11409434.26,1312405.291,968877.8004,1785625.574
2007,30,80 to 84,2,Female,Digestive diseases,275729182.7,245549363.6,299247658.6,257199051.3,229286580.7,280286962.8,16072782.16,12264398.64,21008512.7,2457349.188,1722699.383,3470687.503
2007,160,85 plus,1,Male,Digestive diseases,125324981.8,107905384.2,140806112.8,116780538.6,100921479.1,131916619.9,7481671.834,5555943.862,9746682.659,1062771.361,653139.8462,1448332.316
2007,160,85 plus,2,Female,Digestive diseases,304372596.9,254943417.5,343624216.4,283683813.8,237177964.6,320743599.3,17993410.32,12770964.89,23789870.79,2695372.89,1701748.426,3942261.815
2008,28,<1 year,1,Male,Digestive diseases,1929757.542,732540.5501,5155376.051,1133263.614,247275.2325,3743509.001,718203.1551,267832.2555,1860217.622,78290.77665,25011.94524,232267.5695
2008,28,<1 year,2,Female,Digestive diseases,832718.2345,612336.6319,1074837.239,424062.6377,225456.311,696048.5954,371480.9917,188759.8366,549605.0145,37174.60486,19746.06818,59947.66282
2008,5,1 to 4,1,Male,Digestive diseases,179579147.3,120166902,224558013,91619259.87,53070145.68,170483573.4,79310639.08,26181903.12,116651879.7,8649248.212,3107579.222,13471190.5
2008,5,1 to 4,2,Female,Digestive diseases,144145949,123601901.9,175300494.7,75216603.93,45395605.9,142356469.3,62174987.32,24396566.39,87028985.62,6754357.712,3005094.298,10059915.88
2008,6,5 to 9,1,Male,Digestive diseases,115007541.1,87546601.22,134125893.8,58593600.03,41247919.98,86141951.39,51267825.7,31094343.88,68662344.05,5146115.387,3125466.598,7197971.461
2008,6,5 to 9,2,Female,Digestive diseases,127577262.1,106255635.6,142853749.5,65218437,45719994.61,97615082.86,56592540.89,35780791.25,70896298.69,5766284.17,3961801.276,7570414.672
2008,7,10 to 14,1,Male,Digestive diseases,229802529.8,198294935.4,264746996.5,105659305.6,64267000.3,167098336.8,113978077,68652664.07,151465503.2,10165147.3,6651801.341,14606057.02
2008,7,10 to 14,2,Female,Digestive diseases,260289834.5,183854800.8,299334742.7,120271876.6,76066836.06,188388403.5,128253085.1,76311395.25,164822158.3,11764872.71,7766707.486,15974426.86
2008,8,15 to 19,1,Male,Digestive diseases,337504065.8,292708495.2,385842085.2,129895293.6,82692930.26,201559160.4,191294548.7,136789885.1,236822909.1,16314223.32,11807679.21,22068587.48
2008,8,15 to 19,2,Female,Digestive diseases,475970646.1,298697910.3,544142025.6,187753320.3,117752343.5,283176963.3,264801448.3,147294927.4,329261854.5,23415877.99,14495928.21,31376766.43
2008,9,20 to 24,1,Male,Digestive diseases,372503521.2,326010376.1,419348318.3,128910181.5,84900020.4,193107784.5,224009347.8,177355837.6,266741056,19583991.95,14976703.5,25323523.64
2008,9,20 to 24,2,Female,Digestive diseases,636682321.6,437554403.5,712669712.7,226289752.6,148283156.6,319862802.9,376317418.3,230085126.7,452868971.1,34075150.49,23680879.27,43141318.31
2008,10,25 to 29,1,Male,Digestive diseases,436989220.7,394524502.8,506922505.3,141850555,98975205.57,206840294.7,270897744.5,221116772.8,318091043.4,24240921.28,19085968.67,31528545.17
2008,10,25 to 29,2,Female,Digestive diseases,742683983,571397070.1,820711410.5,236229879.3,168375054.4,326026638.7,465379504.6,331507006.6,544381854.1,41074598.75,32462156.28,50808197.32
